URL,Text Content
https://nhp.com.au/product/RQ72EVAC500V,IME Analogue Voltmeter Direct Connect Scale 0 to 500V AC1300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementAnalogue and Digital MetersIME Analogue MetersAnalogue and Digital Meters1 / 2PhotoDrawingIMEIME Analogue Voltmeter Direct Connect Scale 0 to 500V ACItem No. RQ72EVAC500VProduct Range: Analogue MetersDownload product datasheetStock availabilityIn-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Voltmeter for installationElectricalVoltage typeAC/DCAccuracy class0.02Power loss3 WCalibratedYesTransformer connectionYesConstructionModelFront mountingModular versionNoMeasurement systemOtherScales lightingNoMechanicalMax. needle deflection90 °DimensionsWidth72 mmHeight72 mmDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience
https://nhp.com.au/product/RQ72EVAC50V,IME Analogue Voltmeter Direct Connect Scale 0 to 50V AC1300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementAnalogue and Digital MetersIME Analogue MetersAnalogue and Digital Meters1 / 1IMEIME Analogue Voltmeter Direct Connect Scale 0 to 50V ACItem No. RQ72EVAC50VProduct Range: Analogue MetersDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Voltmeter for installationConstructionModelFront mountingModular versionNoDimensionsWidth72 mmHeight72 mmDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience
https://nhp.com.au/product/RQ72EVVT110V1K1IME,IME Analogue Voltmeter VT Connect Input 1.1kV/240V AC Scale 0 to 1.5kV1300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementAnalogue and Digital MetersIME Analogue MetersAnalogue and Digital Meters1 / 1IMEIME Analogue Voltmeter VT Connect Input 1.1kV/240V AC Scale 0 to 1.5kVItem No. RQ72EVVT110V1K1IMEProduct Range: Analogue MetersDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Voltmeter for installationConstructionModelFront mountingModular versionNoDimensionsWidth72 mmHeight72 mmDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience
https://nhp.com.au/product/RQ72EVVT110V1K5IME,IME Analogue Voltmeter VT Connect Input 1.5kV/110V AC Scale 0 to 2kV1300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementAnalogue and Digital MetersIME Analogue MetersAnalogue and Digital Meters1 / 1IMEIME Analogue Voltmeter VT Connect Input 1.5kV/110V AC Scale 0 to 2kVItem No. RQ72EVVT110V1K5IMEProduct Range: Analogue MetersDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Voltmeter for installationConstructionModelFront mountingModular versionNoDimensionsWidth72 mmHeight72 mmDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience
https://nhp.com.au/product/RQ72EVVT110V1KIME,IME Analogue Voltmeter VT Connect Input 1kV/110V AC Scale 0 to 1.5kV1300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementAnalogue and Digital MetersIME Analogue MetersAnalogue and Digital Meters1 / 2PhotoDrawingIMEIME Analogue Voltmeter VT Connect Input 1kV/110V AC Scale 0 to 1.5kVItem No. RQ72EVVT110V1KIMEProduct Range: Analogue MetersDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Voltmeter for installationConstructionModelFront mountingModular versionNoDimensionsWidth72 mmHeight72 mmDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience
https://nhp.com.au/product/RQ72EVVT240V1K1IME,IME Analogue Voltmeter VT Connect Input 1.1kV/240V AC Scale 0 to 1.5kV1300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementAnalogue and Digital MetersIME Analogue MetersAnalogue and Digital Meters1 / 1IMEIME Analogue Voltmeter VT Connect Input 1.1kV/240V AC Scale 0 to 1.5kVItem No. RQ72EVVT240V1K1IMEProduct Range: Analogue MetersDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Voltmeter for installationConstructionModelFront mountingModular versionNoDimensionsWidth72 mmHeight72 mmDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience
https://nhp.com.au/product/RQ72EVVT240V1K5IME,IME Analogue Voltmeter VT Connect Input 1.5kV/240V AC Scale 0 to 25kV1300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementAnalogue and Digital MetersIME Analogue MetersAnalogue and Digital Meters1 / 1IMEIME Analogue Voltmeter VT Connect Input 1.5kV/240V AC Scale 0 to 25kVItem No. RQ72EVVT240V1K5IMEProduct Range: Analogue MetersDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Voltmeter for installationConstructionModelFront mountingModular versionNoDimensionsWidth72 mmHeight72 mmDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience
https://nhp.com.au/product/RQ72EVVT24V1KIME,IME Analogue Voltmeter VT Connect Input 1kV/24V AC Scale 0 to 1.5kV1300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementAnalogue and Digital MetersIME Analogue MetersAnalogue and Digital Meters1 / 1IMEIME Analogue Voltmeter VT Connect Input 1kV/24V AC Scale 0 to 1.5kVItem No. RQ72EVVT24V1KIMEProduct Range: Analogue MetersDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Voltmeter for installationConstructionModelFront mountingModular versionNoDimensionsWidth72 mmHeight72 mmDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience
https://nhp.com.au/product/RQ72FI110V,IME Analogue Frequency Meter 110V AC Scale 45 to 55Hz AC1300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementAnalogue and Digital MetersIME Analogue MetersAnalogue and Digital Meters1 / 1IMEIME Analogue Frequency Meter 110V AC Scale 45 to 55Hz ACItem No. RQ72FI110VProduct Range: Analogue MetersDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Frequency monitoring relayElectricalVoltage type for actuatingACType of electric connectionScrew connectionConstructionSuitable for plug-in socket mountingNoMechanicalWith detachable clampsNoDimensionsHeight72 mmWidth72 mmDepth69 mmDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience
https://nhp.com.au/product/RQ72FI240V,IME Analogue Frequency Meter 240V AC Scale 45 to 55Hz AC1300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementAnalogue and Digital MetersIME Analogue MetersAnalogue and Digital Meters1 / 4IMEIME Analogue Frequency Meter 240V AC Scale 45 to 55Hz ACItem No. RQ72FI240VProduct Range: Analogue MetersDownload product datasheetStock availabilityIn-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Frequency monitoring relayElectricalVoltage type for actuatingACType of electric connectionScrew connectionConstructionSuitable for plug-in socket mountingNoMechanicalWith detachable clampsNoDimensionsHeight72 mmWidth72 mmDepth69 mmDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience
https://nhp.com.au/product/RQ72FI415V,IME Analogue Frequency Meter 415V AC Scale 45 to 55Hz AC1300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementAnalogue and Digital MetersIME Analogue MetersAnalogue and Digital Meters1 / 4IMEIME Analogue Frequency Meter 415V AC Scale 45 to 55Hz ACItem No. RQ72FI415VProduct Range: Analogue MetersDownload product datasheetStock availabilityIn-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Frequency monitoring relayElectricalVoltage type for actuatingACType of electric connectionScrew connectionConstructionSuitable for plug-in socket mountingNoMechanicalWith detachable clampsNoDimensionsHeight72 mmWidth72 mmDepth69 mmDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience
https://nhp.com.au/product/RQ72FI440V,IME Analogue Frequency Meter 440V AC Scale 45 to 55Hz AC1300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementAnalogue and Digital MetersIME Analogue MetersAnalogue and Digital Meters1 / 1IMEIME Analogue Frequency Meter 440V AC Scale 45 to 55Hz ACItem No. RQ72FI440VProduct Range: Analogue MetersDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Frequency monitoring relayElectricalVoltage type for actuatingACType of electric connectionScrew connectionConstructionSuitable for plug-in socket mountingNoMechanicalWith detachable clampsNoDimensionsHeight72 mmWidth72 mmDepth69 mmDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience
https://nhp.com.au/product/RQ72MVDC10V,IME Analogue Voltmeter Scale 0 to 10V DC1300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementAnalogue and Digital MetersIME Analogue MetersAnalogue and Digital Meters1 / 1IMEIME Analogue Voltmeter Scale 0 to 10V DCItem No. RQ72MVDC10VProduct Range: Analogue MetersDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Voltmeter for installationElectricalVoltage typeDCAccuracy class1.5Transformer connectionNoConstructionModelFront mountingModular versionNoMeasurement systemMoving coilScales lightingNoMechanicalMax. needle deflection90 °DimensionsWidth72 mmHeight72 mmDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience
https://nhp.com.au/product/RQ72MVDC15V,IME Analogue Voltmeter 0 to 15V DC1300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementAnalogue and Digital MetersIME Analogue MetersAnalogue and Digital Meters1 / 1IMEIME Analogue Voltmeter 0 to 15V DCItem No. RQ72MVDC15VProduct Range: Analogue MetersDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Voltmeter for installationElectricalVoltage typeDCAccuracy class1.5Transformer connectionNoConstructionModelFront mountingModular versionNoMeasurement systemMoving coilScales lightingNoMechanicalMax. needle deflection90 °DimensionsWidth72 mmHeight72 mmDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience
https://nhp.com.au/product/RQ72MVDC25V,IME Analogue Voltmeter Scale 0 to 25V DC1300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementAnalogue and Digital MetersIME Analogue MetersAnalogue and Digital Meters1 / 2PhotoDrawingIMEIME Analogue Voltmeter Scale 0 to 25V DCItem No. RQ72MVDC25VProduct Range: Analogue MetersDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Voltmeter for installationElectricalVoltage typeDCAccuracy class1.5Transformer connectionNoConstructionModelFront mountingModular versionNoMeasurement systemMoving coilScales lightingNoMechanicalMax. needle deflection90 °DimensionsWidth72 mmHeight75 mmDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience
https://nhp.com.au/product/RQ72MVDC300V,IME Analogue Voltmeter Scale 0 to 300V DC1300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementAnalogue and Digital MetersIME Analogue MetersAnalogue and Digital Meters1 / 2PhotoDrawingIMEIME Analogue Voltmeter Scale 0 to 300V DCItem No. RQ72MVDC300VProduct Range: Analogue MetersDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Voltmeter for installationElectricalVoltage typeDCAccuracy class1.5Transformer connectionNoConstructionModelFront mountingModular versionNoMeasurement systemMoving coilScales lightingNoMechanicalMax. needle deflection90 °DimensionsWidth72 mmHeight72 mmDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience
https://nhp.com.au/product/RQ72MVDC30V,IME Analogue Voltmeter 0 to 30V DC1300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementAnalogue and Digital MetersIME Analogue MetersAnalogue and Digital Meters1 / 1IMEIME Analogue Voltmeter 0 to 30V DCItem No. RQ72MVDC30VProduct Range: Analogue MetersDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Voltmeter for installationElectricalVoltage typeDCAccuracy class1.5Transformer connectionNoConstructionModelFront mountingModular versionNoMeasurement systemMoving coilScales lightingNoMechanicalMax. needle deflection90 °DimensionsWidth72 mmHeight75 mmDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience
https://nhp.com.au/product/RQ72MVDC40V,IME Analogue Voltmeter Scale 0 to 40V DC1300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementAnalogue and Digital MetersIME Analogue MetersAnalogue and Digital Meters1 / 2PhotoDrawingIMEIME Analogue Voltmeter Scale 0 to 40V DCItem No. RQ72MVDC40VProduct Range: Analogue MetersDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Voltmeter for installationElectricalVoltage typeDCAccuracy class1.5Transformer connectionNoConstructionModelFront mountingModular versionNoMeasurement systemMoving coilScales lightingNoMechanicalMax. needle deflection90 °DimensionsWidth72 mmHeight72 mmDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience
https://nhp.com.au/product/RQ72MVDC500V,IME Analogue Voltmeter Scale 0 to 500V DC1300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementAnalogue and Digital MetersIME Analogue MetersAnalogue and Digital Meters1 / 2PhotoDrawingIMEIME Analogue Voltmeter Scale 0 to 500V DCItem No. RQ72MVDC500VProduct Range: Analogue MetersDownload product datasheetStock availabilityIn-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Voltmeter for installationElectricalVoltage typeDCAccuracy class1.5Transformer connectionNoConstructionModelFront mountingModular versionNoMeasurement systemMoving coilScales lightingNoMechanicalMax. needle deflection90 °DimensionsWidth72 mmHeight75 mmDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience
https://nhp.com.au/product/RQ72MVDC600V,IME Analogue Voltmeter Scale 0 to 600V DC1300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementAnalogue and Digital MetersIME Analogue MetersAnalogue and Digital Meters1 / 2PhotoDrawingIMEIME Analogue Voltmeter Scale 0 to 600V DCItem No. RQ72MVDC600VProduct Range: Analogue MetersDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Voltmeter for installationElectricalVoltage typeDCAccuracy class1.5Transformer connectionNoConstructionModelFront mountingModular versionNoMeasurement systemMoving coilScales lightingNoMechanicalMax. needle deflection90 °DimensionsWidth72 mmHeight72 mmDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience
https://nhp.com.au/product/RQ72MVDC60V,IME Analogue Voltmeter Scale 0 to 60V DC1300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementAnalogue and Digital MetersIME Analogue MetersAnalogue and Digital Meters1 / 2PhotoDrawingIMEIME Analogue Voltmeter Scale 0 to 60V DCItem No. RQ72MVDC60VProduct Range: Analogue MetersDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Voltmeter for installationElectricalVoltage typeDCAccuracy class1.5Transformer connectionNoConstructionModelFront mountingModular versionNoMeasurement systemMoving coilScales lightingNoMechanicalMax. needle deflection90 °DimensionsWidth72 mmHeight72 mmDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience
https://nhp.com.au/product/RQ9601080VDC,IME Analogue Hour Run Meter 10 to 80V DC 96mm1300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementAnalogue and Digital MetersIME Analogue MetersAnalogue and Digital Meters1 / 2PhotoDrawingIMEIME Analogue Hour Run Meter 10 to 80V DC 96mmItem No. RQ9601080VDCProduct Range: Analogue MetersDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Hour meterElectricalVoltage typeDCInput voltage10-80 VCommunicationCount area999999.9 hOverrange indicationNoNumber of digits6ConstructionModelAnalogueMounting methodFront mountingDegree of protection (IP)IP40Housing materialPolycarbonate (PC)MechanicalConnection typeDirect connectionReset functionNonePhotometricOperation indicationYesDimensionsWidth92 mmHeight92 mmFront plate width96 mmFront plate height96 mmBuilt-in depth105 mmEnvironmentOperating temperature-20-70 °CDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience
https://nhp.com.au/product/RQ960110V,IME Analogue Hour Run Meter 110V AC1300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementAnalogue and Digital MetersIME Analogue MetersAnalogue and Digital Meters1 / 2PhotoDrawingIMEIME Analogue Hour Run Meter 110V ACItem No. RQ960110VProduct Range: Analogue MetersDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Hour meterElectricalVoltage typeACNominal input voltage110 VFrequency input voltage50 HzCommunicationCount area999999.9 hOverrange indicationNoNumber of digits7ConstructionModelAnalogueMounting methodFront mountingDegree of protection (IP)IP40Housing materialPolycarbonate (PC)MechanicalConnection typeDirect connectionReset functionNonePhotometricOperation indicationYesDimensionsWidth92 mmHeight92 mmFront plate width96 mmFront plate height96 mmBuilt-in depth105 mmEnvironmentOperating temperature-20-70 °CDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience
https://nhp.com.au/product/RQ960240V,IME Analogue Hour Run Meter 240V 50Hz AC1300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementAnalogue and Digital MetersIME Analogue MetersAnalogue and Digital Meters1 / 1IMEIME Analogue Hour Run Meter 240V 50Hz ACItem No. RQ960240VProduct Range: Analogue MetersDownload product datasheetStock availabilityIn-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Hour meterElectricalVoltage typeACNominal input voltage240 VFrequency input voltage50 HzCommunicationCount area999999.9 hOverrange indicationNoNumber of digits7ConstructionModelAnalogueMounting methodFront mountingDegree of protection (IP)IP40Housing materialPolycarbonate (PC)MechanicalConnection typeDirect connectionReset functionNonePhotometricOperation indicationYesDimensionsWidth92 mmHeight92 mmFront plate width96 mmFront plate height96 mmBuilt-in depth105 mmEnvironmentOperating temperature-20-70 °CDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience
https://nhp.com.au/product/RQ96024V,IME Analogue Hour Run Meter 24V 50Hz AC1300 647 647AUNZWholesalersAbout UsCareersNewsSearchLog InProductsSolutionsServicesSupportMedia and EventsContactProductsEnergy Management and Power QualityEnergy ManagementAnalogue and Digital MetersIME Analogue MetersAnalogue and Digital Meters1 / 2PhotoDrawingIMEIME Analogue Hour Run Meter 24V 50Hz ACItem No. RQ96024VProduct Range: Analogue MetersDownload product datasheetStock availabilityOut-Of-StockWant to view stock information? Log inDon't have an account?Register HereSpecificationsComponent Type (ETIM Class)Hour meterElectricalVoltage typeACNominal input voltage24 VFrequency input voltage50 HzCommunicationCount area999999.9 hOverrange indicationNoNumber of digits7ConstructionModelAnalogueMounting methodFront mountingDegree of protection (IP)IP40Housing materialPolycarbonate (PC)MechanicalConnection typeDirect connectionReset functionNonePhotometricOperation indicationYesDimensionsWidth92 mmHeight92 mmFront plate width96 mmFront plate height96 mmBuilt-in depth105 mmEnvironmentOperating temperature-20-70 °CDistributor partnershipNHP is the exclusive authorised distributor for Allen-Bradley products in the entire South Pacific regionUseful linksWholesalersContact usAbout NHPCareersReturnsConditions of SalePrivacyDisclaimerSDoCsFollow usFollow us on social media to get the most up to date NHP news© 2024. NHP. All rights reserved.ABN: 84 004 304 812Rate your experience
